  EVENTID,AUTHOR,DATE,TIME,LAT,LON,DEPTH,DEPFIX,AUTHOR,TYPE,MAG
610932725,NEIC     ,8/24/2017,19:24.1,-7.8599,128.4787,117.4,      ,NEIC     ,mb    ,4.2
611003090,NEIC     ,8/24/2017,20:43.6,3.7197,126.8705,42.4,      ,NEIC     ,mb    ,4.6
611003132,IDC      ,8/24/2017,36:51.3,-3.2799,138.1463,56.2,      ,IDC      ,mb    ,3.7
611003133,NOU      ,8/24/2017,12:24.2,-9.69,117.52,10,      ,NOU      ,mb    ,4.2
611003141,NEIC     ,8/24/2017,43:40.4,-2.8029,141.6658,23.7,      ,NEIC     ,mb    ,4.6
611003149,IDC      ,8/24/2017,34:20.2,5.3207,94.9267,171.4,      ,IDC      ,mb    ,3.5
611003152,IDC      ,8/25/2017,21:56.0,-8.3394,117.8876,0,TRUE  ,IDC      ,mb    ,3.9
611003189,NEIC     ,8/25/2017,58:58.5,4.0301,123.292,539,      ,NEIC     ,mb    ,4.1
611003192,NOU      ,8/25/2017,50:21.3,-7.1,129.88,194,      ,NOU      ,mb    ,3.9
610933268,NEIC     ,8/25/2017,24:52.7,3.3498,126.9502,47.8,      ,NEIC     ,mb    ,4.6
611003225,NEIC     ,8/25/2017,11:29.3,-7.3238,105.7976,35,TRUE  ,NEIC     ,mb    ,4.5
611003254,IDC      ,8/26/2017,27:28.1,-6.3581,130.2136,112.5,      ,IDC      ,mb    ,3.6
612490733,NOU      ,8/26/2017,42:52.4,-4.63,129.87,123,      ,NOU      ,mb    ,4.2
611003259,IDC      ,8/26/2017,15:57.9,3.7763,127.1726,448.5,      ,IDC      ,mb    ,2.9
610933424,IDC      ,8/26/2017,30:39.8,2.4391,95.7558,0,TRUE  ,IDC      ,mb    ,4.3
611003264,IDC      ,8/26/2017,40:42.3,4.7191,127.5512,149.3,      ,IDC      ,mb    ,3.2
611003266,NOU      ,8/26/2017,36:18.3,-6.8,129.66,146,      ,NOU      ,mb    ,4.1
610933579,IDC      ,8/26/2017,49:22.1,1.284,122.8409,62.5,      ,IDC      ,mb    ,3.8
610933577,NEIC     ,8/26/2017,50:59.3,-47.2669,160.03,10,TRUE  ,NEIC     ,mb    ,5.4
610933587,NEIC     ,8/27/2017,02:22.4,-10.326,111.1036,10,TRUE  ,NEIC     ,mb    ,5.5
610933591,IDC      ,8/27/2017,55:29.2,-3.2905,136.1593,47,      ,IDC      ,mb    ,4.2
611003332,NEIC     ,8/27/2017,38:46.6,-7.4642,127.551,191.1,      ,NEIC     ,mb    ,4.2
611003338,IDC      ,8/27/2017,16:38.8,-8.0006,119.854,190.9,      ,IDC      ,mb    ,2.9
611003343,NEIC     ,8/27/2017,40:16.5,-4.4916,129.604,129.9,      ,NEIC     ,mb    ,4.3
611003346,NEIC     ,8/27/2017,25:31.4,-2.8128,129.4006,35,TRUE  ,NEIC     ,mb    ,4.1
611003348,IDC      ,8/27/2017,52:35.6,-8.9318,118.1086,139.4,      ,IDC      ,mb    ,3.2
611003349,NOU      ,8/27/2017,33:35.9,-6.43,130.66,78,      ,NOU      ,mb    ,4
610933719,NOU      ,8/27/2017,13:34.5,-7.84,128.54,58,      ,NOU      ,mb    ,4.7
611003365,IDC      ,8/27/2017,51:24.5,1.6499,124.7756,251.8,      ,IDC      ,mb    ,3.2
611003370,IDC      ,8/27/2017,00:19.1,-8.4919,118.3089,138.5,      ,IDC      ,mb    ,3.5
610933733,NEIC     ,8/27/2017,18:20.7,-7.1689,125.5093,538.1,      ,NEIC     ,mb    ,4.7
611003392,IDC      ,8/28/2017,34:22.4,1.9447,128.2306,134.4,      ,IDC      ,mb    ,3.5
611003394,NEIC     ,8/28/2017,05:13.0,4.5849,125.2355,35,TRUE  ,NEIC     ,mb    ,4.3
611003400,NEIC     ,8/28/2017,6:05:24,5.9213,126.9945,158.5,      ,NEIC     ,mb    ,4.3
611003449,NEIC     ,8/28/2017,58:44.0,-7.3726,128.5883,145.3,      ,NEIC     ,mb    ,4
610934059,NEIC     ,8/28/2017,59:52.6,2.1757,99.2059,150.5,      ,NEIC     ,mb    ,4.2
612490756,NOU      ,8/29/2017,06:50.7,-7.83,127.93,138,      ,NOU      ,mb    ,4.1
611003509,IDC      ,8/29/2017,48:53.3,-5.9376,127.8714,402.1,      ,IDC      ,mb    ,3.1
610938841,NEIC     ,8/29/2017,05:44.6,2.2228,118.7958,24.5,      ,NEIC     ,mb    ,4.5
611003548,NOU      ,8/30/2017,48:33.1,-6.95,129.31,98,      ,NOU      ,mb    ,4
611003556,IDC      ,8/30/2017,19:17.5,0.5355,125.2772,99.7,      ,IDC      ,mb    ,3.5
611003580,NEIC     ,8/30/2017,07:43.8,4.8664,95.8434,35,TRUE  ,NEIC     ,mb    ,4.3
611003587,IDC      ,8/30/2017,45:12.1,-8.9684,121.4649,157.4,      ,IDC      ,mb    ,3.8
611003594,NOU      ,8/30/2017,32:36.3,-10.26,123.65,8,      ,NOU      ,mb    ,4
611003607,NEIC     ,8/30/2017,07:11.3,2.7868,122.6638,509.3,      ,NEIC     ,mb    ,4.3
610941169,IDC      ,8/30/2017,47:36.6,-1.4076,138.4295,0,TRUE  ,IDC      ,mb    ,4.1
611003613,IDC      ,8/30/2017,55:05.6,-1.401,138.3607,0,TRUE  ,IDC      ,mb    ,4
611003615,IDC      ,8/30/2017,27:07.6,-7.279,129.591,130.3,      ,IDC      ,mb    ,3
611003618,IDC      ,8/30/2017,56:19.6,-4.2329,130.5797,80.8,      ,IDC      ,mb    ,3.5
611003619,NEIC     ,8/30/2017,00:30.5,-2.7014,139.4862,10,TRUE  ,NEIC     ,mb    ,4.2
611003621,IDC      ,8/30/2017,45:06.1,-7.1596,129.0935,100,      ,IDC      ,mb    ,3
610942433,NEIC     ,8/31/2017,04:44.1,-1.9138,133.4599,48.6,      ,NEIC     ,mb    ,4.9
612490783,NOU      ,8/31/2017,05:08.2,-3.75,132.33,110,      ,NOU      ,mb    ,4.9
611003648,IDC      ,8/31/2017,13:40.7,-6.6567,129.2727,118.5,      ,IDC      ,mb    ,3.2
610942428,NEIC     ,8/31/2017,06:55.8,-1.159,99.6881,43.1,      ,NEIC     ,mb    ,6.1
611003661,NOU      ,8/31/2017,34:33.6,1.21,127.23,113,      ,NOU      ,mb    ,3.9
610942545,NEIC     ,8/31/2017,12:22.2,5.7446,127.0572,121,      ,NEIC     ,mb    ,4.5
611834751,NEIC     ,8/31/2017,57:38.8,-0.2252,125.1781,40.8,      ,NEIC     ,mb    ,5.6
611003667,NOU      ,8/31/2017,10:28.2,-7.96,119.73,190,      ,NOU      ,MLv   ,4
611165959,NOU      ,9/1/2017,43:48.3,-9.3,123.82,84,      ,NOU      ,mb    ,4
611165963,IDC      ,9/1/2017,03:45.1,-7.8127,129.0822,363.6,      ,IDC      ,mb    ,3.2
611165964,IDC      ,9/1/2017,23:34.6,-6.4735,103.965,0,TRUE  ,IDC      ,mb    ,4.1
611165968,NOU      ,9/1/2017,52:24.8,-8.29,107.54,462,      ,NOU      ,MLv   ,4.2
611166004,NOU      ,9/1/2017,04:02.4,-8.12,120.16,41,      ,NOU      ,mb    ,4.2
610943113,GFZ      ,9/1/2017,34:44.5,-1.35,120.61,10,      ,GFZ      ,mb    ,4.6
611166029,NOU      ,9/1/2017,18:50.4,-9.11,126.7,108,      ,NOU      ,mb    ,4
611166030,IDC      ,9/1/2017,56:46.5,-2.928,129.5904,52.2,      ,IDC      ,mb    ,3.5
611166031,IDC      ,9/1/2017,04:09.0,-2.9832,136.4153,0,TRUE  ,IDC      ,mb    ,3.9
611166038,IDC      ,9/1/2017,18:47.6,-2.8991,129.688,0,TRUE  ,IDC      ,mb    ,3.5
610943123,NEIC     ,9/1/2017,41:55.7,2.5187,126.9757,36.8,      ,NEIC     ,mb    ,4.1
610943132,IDC      ,9/2/2017,45:36.2,-0.6995,127.8742,0,TRUE  ,IDC      ,mb    ,4.1
610943127,NEIC     ,9/2/2017,32:22.2,-6.0389,104.9644,75.1,      ,NEIC     ,mb    ,5
611166059,IDC      ,9/2/2017,57:38.4,5.5323,125.8001,208.2,      ,IDC      ,mb    ,3.3
611166069,IDC      ,9/2/2017,00:58.1,2.813,95.7962,0,TRUE  ,IDC      ,mb    ,4
611166079,IDC      ,9/2/2017,45:02.6,-2.0023,140.7077,0,TRUE  ,IDC      ,mb    ,3.9
610943346,NEIC     ,9/2/2017,06:49.6,-7.0566,129.9558,81.2,      ,NEIC     ,mb    ,5
611166088,IDC      ,9/2/2017,36:26.2,-7.0542,105.748,57.4,      ,IDC      ,mb    ,3.4
611166113,IDC      ,9/3/2017,22:30.2,5.9445,126.9427,90.6,      ,IDC      ,mb    ,3.3
611166119,IDC      ,9/3/2017,27:51.1,-3.0314,129.3854,0,TRUE  ,IDC      ,mb    ,3.9
610943434,NEIC     ,9/3/2017,55:51.4,3.7389,126.8311,60.6,      ,NEIC     ,mb    ,4.6
611166161,IDC      ,9/3/2017,49:52.2,-4.5799,126.2602,379.3,      ,IDC      ,mb    ,3.2
611166166,NEIC     ,9/3/2017,48:54.8,-5.6322,130.2813,211.7,      ,NEIC     ,mb    ,4.4
611166173,IDC      ,9/3/2017,18:57.3,5.5811,125.7452,88.4,      ,IDC      ,mb    ,3.2
611166196,IDC      ,9/4/2017,08:23.8,2.2575,121.9789,380,      ,IDC      ,mb    ,3.5
611166197,IDC      ,9/4/2017,13:31.2,-8.3158,122.3063,213.2,      ,IDC      ,mb    ,2.9
610944572,NOU      ,9/4/2017,34:14.2,-5.6,126.35,493,      ,NOU      ,mb    ,4.5
612490825,NOU      ,9/4/2017,29:26.4,-9.06,124.24,98,      ,NOU      ,MLv   ,4.2
611166227,NEIC     ,9/4/2017,15:12.5,-6.9836,126.9322,408.1,      ,NEIC     ,mb    ,4.2
611834784,NEIC     ,9/4/2017,43:15.1,1.1741,91.8862,10,TRUE  ,NEIC     ,mb    ,5.1
611166230,NEIC     ,9/4/2017,12:05.4,0.3535,123.9785,181.6,      ,NEIC     ,mb    ,4.1
611166234,IDC      ,9/4/2017,47:47.0,2.0361,124.3633,378.1,      ,IDC      ,mb    ,3.1
611166248,NEIC     ,9/5/2017,57:08.3,-4.1311,134.281,27.4,      ,NEIC     ,mb    ,4.6
611166252,IDC      ,9/5/2017,40:24.2,-2.8632,129.6564,74.5,      ,IDC      ,mb    ,3.9
611166279,NEIC     ,9/5/2017,43:20.5,-3.7693,138.9951,69.1,      ,NEIC     ,mb    ,4.2
611166282,IDC      ,9/5/2017,27:04.0,-8.0245,107.1768,85.5,      ,IDC      ,mb    ,3.6
610954432,NEIC     ,9/5/2017,54:39.1,-6.665,130.2238,99.8,      ,NEIC     ,mb    ,5
611166295,IDC      ,9/5/2017,55:27.9,-0.3608,122.3249,56,      ,IDC      ,mb    ,3.6
611166300,IDC      ,9/6/2017,07:14.6,0.0336,123.9351,125.8,      ,IDC      ,mb    ,3.2
611166335,IDC      ,9/6/2017,49:29.3,-8.8657,124.297,52.6,      ,IDC      ,mb    ,3.3
612490857,NOU      ,9/6/2017,19:04.6,-4.35,129.17,59,      ,NOU      ,mb    ,4.1
611166339,NEIC     ,9/6/2017,42:09.9,-8.1137,120.0271,181,      ,NEIC     ,mb    ,4.2
612490855,NOU      ,9/6/2017,18:38:42,-6.74,130.09,101,      ,NOU      ,mb    ,3.7
611166351,IDC      ,9/6/2017,32:48.1,-6.0951,128.7527,276.3,      ,IDC      ,mb    ,2.7
610958856,NEIC     ,9/7/2017,41:47.1,0.626,126.1271,10.5,      ,NEIC     ,mb    ,4.5
611166393,IDC      ,9/7/2017,16:17.9,3.4311,97.1352,126,      ,IDC      ,mb    ,3.5
611166401,NEIC     ,9/7/2017,15:24.2,3.655,126.5136,35,TRUE  ,NEIC     ,mb    ,4.3
611166418,IDC      ,9/8/2017,50:57.1,-6.4652,127.7695,389.8,      ,IDC      ,mb    ,2.9
611166423,NEIC     ,9/8/2017,11:19.6,2.4289,128.5159,235.2,      ,NEIC     ,mb    ,5
610963736,NEIC     ,9/8/2017,21:04.7,5.3955,125.8959,102.5,      ,NEIC     ,mb    ,4.6
612490878,NOU      ,9/8/2017,10:21:42,3.3,125.73,323,      ,NOU      ,mb    ,4.7
611166483,NOU      ,9/8/2017,36:07.3,-6.78,129.56,136,      ,NOU      ,mb    ,4
611166523,NEIC     ,9/8/2017,12:43.6,0.5634,121.5842,87.5,      ,NEIC     ,mb    ,4.4
610965735,NEIC     ,9/8/2017,45:03.9,-6.0426,130.804,126.9,      ,NEIC     ,mb    ,4.6
611166529,NEIC     ,9/8/2017,22:13.7,-6.8416,133.2388,20,      ,NEIC     ,mb    ,4.5
611166539,IDC      ,9/8/2017,39:17.1,-0.7518,130.1323,0,TRUE  ,IDC      ,mb    ,3.4
610966077,IDC      ,9/9/2017,53:40.9,-8.5169,119.148,150.7,      ,IDC      ,mb    ,4.1
611166578,IDC      ,9/9/2017,24:01.7,0.0528,121.953,216.1,      ,IDC      ,mb    ,2.7
611166583,IDC      ,9/9/2017,03:51.6,-6.4049,130.8987,189,      ,IDC      ,mb    ,3.4
610966087,NEIC     ,9/9/2017,19:29.5,-6.9776,130.0828,133.5,      ,NEIC     ,mb    ,4.5
610967180,NEIC     ,9/9/2017,05:18.4,-4.9459,133.9356,10,TRUE  ,NEIC     ,mb    ,5.4
610967166,NEIC     ,9/9/2017,11:36.2,3.7429,126.8855,35,TRUE  ,NEIC     ,mb    ,4.5
611166607,IDC      ,9/9/2017,07:20.6,5.463,125.7727,93.4,      ,IDC      ,mb    ,3.4
611166615,IDC      ,9/9/2017,19:44.8,-5.1756,132.9532,52.3,      ,IDC      ,mb    ,3.5
611166648,IDC      ,9/10/2017,37:52.2,-5.6697,105.9256,165.8,      ,IDC      ,mb    ,3.7
611166655,IDC      ,9/10/2017,33:38.9,-8.0131,119.2128,0,TRUE  ,IDC      ,mb    ,3.4
612490903,NOU      ,9/10/2017,04:27.8,-8.85,129.82,140,      ,NOU      ,mb    ,3.9
611166661,NEIC     ,9/10/2017,36:50.2,-7.5542,128.1836,159.4,      ,NEIC     ,mb    ,4.1
612490902,NOU      ,9/10/2017,41:18.7,-9.01,124.12,127,      ,NOU      ,MLv   ,3.9
612490899,NOU      ,9/10/2017,49:18.5,-9.2,119.22,137,      ,NOU      ,mb    ,3.8
611166666,IDC      ,9/10/2017,53:47.4,-8.9594,118.2508,117.6,      ,IDC      ,mb    ,3
612490895,NOU      ,9/10/2017,33:31.2,-9.63,120.73,104,      ,NOU      ,MLv   ,3.9
611166676,IDC      ,9/10/2017,33:34.4,-7.3429,123.6722,103.1,      ,IDC      ,mb    ,3.1
610967498,NEIC     ,9/11/2017,10:19.2,-6.9548,129.972,134.5,      ,NEIC     ,mb    ,4.1
610967502,NEIC     ,9/11/2017,42:12.0,-4.1892,134.3851,10,TRUE  ,NEIC     ,mb    ,5.1
610967509,NEIC     ,9/11/2017,33:07.7,-4.2452,134.2896,11.7,      ,NEIC     ,mb    ,4.3
612490925,NOU      ,9/11/2017,33:48.5,-7.19,133.98,130,      ,NOU      ,mb    ,4.8
611166776,IDC      ,9/11/2017,57:07.2,-8.177,123.1537,224.1,      ,IDC      ,mb    ,3.3
611166788,NEIC     ,9/12/2017,53:09.5,-6.7949,125.2931,525.3,      ,NEIC     ,mb    ,4.4
611166799,NOU      ,9/12/2017,23:32.5,-7.5,130.3,112,      ,NOU      ,MLv   ,4.5
610972301,NEIC     ,9/12/2017,58:31.9,-7.5665,129.3156,116,      ,NEIC     ,mb    ,4.5
610972290,NEIC     ,9/12/2017,33:40.9,-5.2147,129.6199,217.1,      ,NEIC     ,mb    ,4.3
612490927,NOU      ,9/12/2017,28:14.8,-6.45,130.06,105,      ,NOU      ,MLv   ,4.2
611166833,IDC      ,9/12/2017,27:57.3,-9.8846,119.3412,61.8,      ,IDC      ,mb    ,3.1
611166867,IDC      ,9/13/2017,55:54.4,-2.7201,139.2547,0,TRUE  ,IDC      ,mb    ,3.7
611166881,NEIC     ,9/13/2017,51:50.6,2.9917,128.1783,58.2,      ,NEIC     ,mb    ,4.1
610973787,IDC      ,9/13/2017,37:26.5,-6.0832,112.9958,587.3,      ,IDC      ,mb    ,3.7
612490943,NOU      ,9/14/2017,54:05.8,-8.45,124.43,60,      ,NOU      ,mb    ,3.7
611166956,NEIC     ,9/14/2017,58:11.5,-7.1533,129.1836,129.7,      ,NEIC     ,mb    ,4.1
610981136,NEIC     ,9/15/2017,37:01.4,1.5765,99.5043,158.6,      ,NEIC     ,mb    ,5
611166997,IDC      ,9/15/2017,08:14.4,-8.3355,119.1891,0,TRUE  ,IDC      ,mb    ,3.7
611167009,IDC      ,9/15/2017,13:29.8,-7.0266,129.267,169.6,      ,IDC      ,mb    ,3
612490953,NOU      ,9/15/2017,13:19.8,-6.9,129.85,186,      ,NOU      ,MLv   ,4.3
611167015,IDC      ,9/15/2017,18:34.6,-6.755,103.6457,61.8,      ,IDC      ,mb    ,3.3
611167021,IDC      ,9/16/2017,39:16.9,4.7687,125.1043,0,TRUE  ,IDC      ,mb    ,4
611167029,IDC      ,9/16/2017,6:57:04,3.6786,128.6877,69.4,      ,IDC      ,mb    ,3.9
611167033,NOU      ,9/16/2017,57:44.6,-10.92,122.23,0,      ,NOU      ,mb    ,3.9
611167037,NEIC     ,9/16/2017,19:04.4,-7.4355,128.8254,134.1,      ,NEIC     ,mb    ,4.2
611167060,IDC      ,9/16/2017,58:14.3,-3.234,139.6995,44.1,      ,IDC      ,mb    ,3.3
611167069,NEIC     ,9/16/2017,53:31.1,-6.7723,130.2406,121.3,      ,NEIC     ,mb    ,4.1
611167074,NEIC     ,9/17/2017,41:32.3,-10.4335,123.9711,23.5,      ,NEIC     ,mb    ,4.3
611167088,NEIC     ,9/17/2017,49:18.6,-7.2701,129.0949,123.5,      ,NEIC     ,mb    ,4.1
610983990,IDC      ,9/17/2017,04:20.8,3.4751,126.6847,67.9,      ,IDC      ,mb    ,4.2
611167097,IDC      ,9/17/2017,26:29.3,-6.8669,127.5404,329.2,      ,IDC      ,mb    ,3.1
611167101,IDC      ,9/17/2017,54:41.9,-5.263,129.1201,327.8,      ,IDC      ,mb    ,2.8
611167103,NEIC     ,9/17/2017,56:49.8,1.7746,126.5305,37.5,      ,NEIC     ,mb    ,4.1
611167110,NEIC     ,9/17/2017,30:20.3,0.908,127.2591,157.8,      ,NEIC     ,mb    ,4.3
611167116,IDC      ,9/17/2017,13:22.6,2.728,128.7181,235.4,      ,IDC      ,mb    ,3.4
611167119,IDC      ,9/17/2017,25:13.4,-7.4795,120.5079,234.3,      ,IDC      ,mb    ,3
610984113,NEIC     ,9/18/2017,32:28.0,-8.1346,119.3564,41.7,      ,NEIC     ,mb    ,4.4
611163976,IDC      ,9/18/2017,39:21.2,-5.4693,128.1851,403.2,      ,IDC      ,mb    ,3.3
611163986,IDC      ,9/18/2017,11:24.2,-6.3109,130.3846,174.5,      ,IDC      ,mb    ,3.6
611164000,IDC      ,9/18/2017,06:43.2,-9.2221,126.9222,97.4,      ,IDC      ,mb    ,3.6
611164001,IDC      ,9/18/2017,05:50.5,1.8657,125.3265,224,      ,IDC      ,mb    ,3.4
611164027,NOU      ,9/18/2017,21:46.3,-9.8,124.64,13,      ,NOU      ,MLv   ,4.7
611164065,IDC      ,9/19/2017,52:48.2,-5.5098,130.2601,0,TRUE  ,IDC      ,mb    ,4.1
611164080,NEIC     ,9/19/2017,50:50.4,1.7258,126.2954,61.2,      ,NEIC     ,mb    ,4.1
610994333,NEIC     ,9/19/2017,12:30.1,-7.454,128.1338,167.7,      ,NEIC     ,mb    ,4.6
611164085,NEIC     ,9/19/2017,44:05.6,1.778,127.0878,119.5,      ,NEIC     ,mb    ,4.3
611164095,IDC      ,9/19/2017,31:24.7,2.792,96.4529,0,TRUE  ,IDC      ,mb    ,4.1
610995947,IDC      ,9/20/2017,44:54.8,-3.9207,141.2109,62.6,      ,IDC      ,mb    ,3.8
611164115,NEIC     ,9/20/2017,10:56.3,-6.8961,128.2829,282.2,      ,NEIC     ,mb    ,4.6
611004088,NEIC     ,9/20/2017,25:51.1,1.1455,132.7063,10,TRUE  ,NEIC     ,mb    ,5.1
611164130,IDC      ,9/20/2017,55:49.1,-2.8832,139.6785,0,TRUE  ,IDC      ,mb    ,3.9
611164132,IDC      ,9/20/2017,17:31.5,0.9939,97.1787,0,TRUE  ,IDC      ,mb    ,4.2
611164133,IDC      ,9/20/2017,22:13.8,1.2921,132.7701,0,TRUE  ,IDC      ,mb    ,4.2
611528120,NEIC     ,9/20/2017,25:11.3,-10.1961,118.8822,10.8,      ,NEIC     ,mb    ,5.3
611164143,NEIC     ,9/20/2017,35:46.1,-7.5798,128.2343,143.5,      ,NEIC     ,mb    ,4.4
611164145,IDC      ,9/20/2017,19:22.0,-2.9971,138.6376,0,TRUE  ,IDC      ,mb    ,3.4
611164146,NOU      ,9/20/2017,45:09.2,-9.61,124.72,42,      ,NOU      ,mb    ,4
611006726,IDC      ,9/20/2017,59:24.7,-6.0069,113.0087,600.8,      ,IDC      ,mb    ,4.9
611164174,IDC      ,9/21/2017,09:17.4,-0.0379,123.5395,135.5,      ,IDC      ,mb    ,3.3
611164192,NOU      ,9/21/2017,48:40.3,-7.4,120.04,537,      ,NOU      ,MLv   ,4.1
611164206,IDC      ,9/21/2017,50:18.0,3.4812,127.0484,85.1,      ,IDC      ,mb    ,3.9
612491028,NOU      ,9/21/2017,24:14.5,-7.28,127.77,139,      ,NOU      ,mb    ,4
611164217,IDC      ,9/21/2017,08:15.1,-1.1185,136.4261,0,TRUE  ,IDC      ,mb    ,4.1
611164219,IDC      ,9/21/2017,45:46.3,-7.5035,127.9625,168.1,      ,IDC      ,mb    ,3.5
611164231,NEIC     ,9/21/2017,29:24.9,-7.332,128.8978,150.4,      ,NEIC     ,mb    ,4.2
611164235,NOU      ,9/21/2017,11:41.1,-9.26,124.06,100,      ,NOU      ,mb    ,4
611164241,IDC      ,9/21/2017,38:50.5,1.2446,132.8215,0,TRUE  ,IDC      ,mb    ,4.2
611164242,NEIC     ,9/21/2017,41:02.1,1.1144,132.5432,10,TRUE  ,NEIC     ,mb    ,4.6
611164252,IDC      ,9/22/2017,36:02.3,-0.8126,136.2947,0,TRUE  ,IDC      ,mb    ,4
611164263,IDC      ,9/22/2017,08:21.0,-7.3241,118.3833,172.1,      ,IDC      ,mb    ,3.1
611019765,IDC      ,9/22/2017,54:58.4,3.8227,127.9625,124.7,      ,IDC      ,mb    ,3.8
611164292,NOU      ,9/22/2017,13:12:42,-8.15,130.84,22,      ,NOU      ,MLv   ,4.1
611020525,NEIC     ,9/22/2017,28:52.7,-0.3969,127.2264,83,      ,NEIC     ,mb    ,4.4
611164305,IDC      ,9/22/2017,08:17.7,2.8301,124.065,618.5,      ,IDC      ,mb    ,2.3
611164307,IDC      ,9/22/2017,59:26.2,-1.8859,126.8732,351.6,      ,IDC      ,mb    ,3
611164312,IDC      ,9/22/2017,16:04.7,-6.1104,128.6092,301.9,      ,IDC      ,mb    ,3
611164319,NEIC     ,9/22/2017,38:15.7,-5.8431,128.7316,309.6,      ,NEIC     ,mb    ,4
611026239,NEIC     ,9/23/2017,49:28.8,-6.5899,130.2316,129.1,      ,NEIC     ,mb    ,4.3
611022676,NEIC     ,9/23/2017,07:51.5,-8.2415,108.928,65.2,      ,NEIC     ,mb    ,4.4
611022678,NEIC     ,9/23/2017,43:52.3,-3.0562,129.7616,26.4,      ,NEIC     ,mb    ,4.7
611164340,IDC      ,9/23/2017,02:55.6,-6.4686,104.9824,0,TRUE  ,IDC      ,mb    ,4.1
611023361,GFZ      ,9/23/2017,21:20.5,-2.94,129.74,37,      ,GFZ      ,mb    ,4.4
611164344,IDC      ,9/23/2017,51:27.2,-6.903,129.7182,144.2,      ,IDC      ,mb    ,3.6
611023360,GFZ      ,9/23/2017,12:58:17,-2.88,129.79,10,      ,GFZ      ,mb    ,4.3
611164347,NOU      ,9/23/2017,24:11.9,-7.02,129.68,123,      ,NOU      ,mb    ,4
611023356,NEIC     ,9/23/2017,30:32.0,13.6372,120.8302,166,      ,NEIC     ,mb    ,5
611164361,IDC      ,9/23/2017,01:58.0,-6.9022,125.2695,523.7,      ,IDC      ,mb    ,3.3
611164365,IDC      ,9/23/2017,43:47.1,4.9201,126.1096,82,      ,IDC      ,mb    ,3.8
611164366,IDC      ,9/23/2017,13:39.8,-3.1267,130.0401,52.7,      ,IDC      ,mb    ,3.6
612491050,NOU      ,9/23/2017,14:17.9,-5.84,130.57,155,      ,NOU      ,mb    ,3.9
611164369,NEIC     ,9/23/2017,18:05.9,-2.9834,129.6969,10,TRUE  ,NEIC     ,mb    ,4
611164386,NEIC     ,9/23/2017,54:06.3,-9.5364,114.2983,62.2,      ,NEIC     ,mb    ,4.1
611023368,NEIC     ,9/24/2017,00:24.4,-7.3924,108.4731,123.2,      ,NEIC     ,mb    ,4.4
611164408,IDC      ,9/24/2017,26:27.8,-3.4939,101.4928,0,TRUE  ,IDC      ,mb    ,4.2
612491065,NOU      ,9/24/2017,39:14.8,-6.19,131.21,136,      ,NOU      ,MLv   ,4
611164415,NOU      ,9/24/2017,15:12.8,-6.69,129.74,152,      ,NOU      ,mb    ,3.6
611023551,NEIC     ,9/24/2017,10:08.0,-3.3743,102.0946,80.9,      ,NEIC     ,mb    ,5
611023558,IDC      ,9/24/2017,06:04.6,-7.6396,108.0802,88.5,      ,IDC      ,mb    ,4.1
611023563,IDC      ,9/25/2017,16:30.2,-8.2005,107.3075,74.7,      ,IDC      ,mb    ,4.1
611023566,NEIC     ,9/25/2017,02:26.5,-4.8581,129.4139,220.2,      ,NEIC     ,mb    ,4.7
611164473,IDC      ,9/25/2017,31:50.9,-3.9153,129.5298,35.4,      ,IDC      ,mb    ,3.8
611023586,NEIC     ,9/25/2017,21:59.9,-3.5289,140.1242,68.4,      ,NEIC     ,mb    ,4.9
611164488,IDC      ,9/25/2017,25:40.4,-6.2912,130.268,131.3,      ,IDC      ,mb    ,3.7
611025782,NEIC     ,9/25/2017,10:43.2,-5.9298,106.3876,150.1,      ,NEIC     ,mb    ,5.1
611053280,NEIC     ,9/25/2017,08:23.5,-5.8793,107.7299,306.6,      ,NEIC     ,mb    ,4.2
611834958,NEIC     ,9/25/2017,07:03.5,0.8223,124.3318,219.8,      ,NEIC     ,mb    ,5
611164504,NEIC     ,9/25/2017,59:44.2,-10.6682,115.85,39.7,      ,NEIC     ,mb    ,4.3
611164507,NEIC     ,9/25/2017,57:45.8,-4.9853,130.4357,100.9,      ,NEIC     ,mb    ,4.4
611026263,IDC      ,9/26/2017,46:26.8,-5.6141,101.3478,0,TRUE  ,IDC      ,mb    ,4.4
611164530,NEIC     ,9/26/2017,27:08.3,-8.3437,115.4547,7.8,      ,NEIC     ,mb    ,4
611164554,NOU      ,9/26/2017,28:39.3,-4.87,129.09,220,      ,NOU      ,mb    ,3.4
611164555,NEIC     ,9/26/2017,26:43.0,3.7292,126.9386,51.6,      ,NEIC     ,mb    ,4.3
611164559,NEIC     ,9/26/2017,56:58.5,-8.7114,118.85,124.9,      ,NEIC     ,mb    ,4.1
611053282,NEIC     ,9/26/2017,08:18.5,1.2072,132.6936,18.9,      ,NEIC     ,mb    ,5.2
611062480,NEIC     ,9/27/2017,25:51.4,4.6283,126.6126,79.2,      ,NEIC     ,mb    ,4.7
611600594,NEIC     ,9/27/2017,13:00.7,-3.5213,139.8123,54.6,      ,NEIC     ,mb    ,5.3
611164592,NEIC     ,9/27/2017,32:17.4,4.0114,126.7839,46.3,      ,NEIC     ,mb    ,4.5
611164627,IDC      ,9/27/2017,51:09.9,1.7944,128.4281,113.8,      ,IDC      ,mb    ,3.1
